#X	CH1	CH2
#Sequence	Volt	Volt
4004	7.02e+00	-8.40e-01
4005	7.02e+00	-8.40e-01
4006	6.98e+00	-8.40e-01
4007	7.02e+00	-8.40e-01
4008	7.02e+00	-8.40e-01
4009	7.02e+00	-8.40e-01
4010	7.02e+00	-8.40e-01
4011	7.02e+00	-8.40e-01
4012	7.02e+00	-8.40e-01
4013	6.98e+00	-8.40e-01
4014	7.02e+00	-8.40e-01
4015	7.02e+00	-8.40e-01
4016	7.02e+00	-8.40e-01
4017	6.98e+00	-8.40e-01
4018	7.02e+00	-8.40e-01
4019	6.98e+00	-8.40e-01
4020	6.98e+00	-8.40e-01
4021	7.02e+00	-8.40e-01
4022	7.02e+00	-8.40e-01
4023	6.98e+00	-8.40e-01
4024	7.02e+00	-8.40e-01
4025	6.98e+00	-8.40e-01
4026	7.02e+00	-8.40e-01
4027	7.02e+00	-8.40e-01
4028	6.98e+00	-8.48e-01
4029	6.98e+00	-8.40e-01
4030	6.98e+00	-8.40e-01
4031	7.02e+00	-8.40e-01
4032	6.98e+00	-8.40e-01
4033	7.02e+00	-8.40e-01
4034	7.02e+00	-8.40e-01
4035	7.02e+00	-8.40e-01
4036	6.98e+00	-8.40e-01
4037	6.98e+00	-8.40e-01
4038	7.02e+00	-8.40e-01
4039	7.02e+00	-8.40e-01
4040	6.98e+00	-8.40e-01
4041	6.98e+00	-8.40e-01
4042	6.98e+00	-8.40e-01
4043	6.98e+00	-8.40e-01
4044	6.98e+00	-8.48e-01
4045	6.98e+00	-8.40e-01
4046	6.98e+00	-8.40e-01
4047	6.98e+00	-8.40e-01
4048	7.02e+00	-8.40e-01
4049	6.98e+00	-8.40e-01
4050	6.98e+00	-8.40e-01
4051	6.98e+00	-8.40e-01
4052	6.98e+00	-8.40e-01
4053	6.98e+00	-8.40e-01
4054	7.02e+00	-8.40e-01
4055	6.98e+00	-8.40e-01
4056	6.98e+00	-8.40e-01
4057	6.98e+00	-8.40e-01
4058	6.98e+00	-8.40e-01
4059	6.98e+00	-8.40e-01
4060	6.98e+00	-8.40e-01
4061	6.98e+00	-8.40e-01
4062	6.98e+00	-8.40e-01
4063	7.02e+00	-8.40e-01
4064	7.02e+00	-8.40e-01
4065	7.02e+00	-8.40e-01
4066	7.02e+00	-8.40e-01
4067	7.02e+00	-8.40e-01
4068	7.02e+00	-8.40e-01
4069	7.02e+00	-8.40e-01
4070	7.02e+00	-8.40e-01
4071	6.98e+00	-8.40e-01
4072	6.98e+00	-8.40e-01
4073	7.02e+00	-8.40e-01
4074	6.98e+00	-8.40e-01
4075	7.02e+00	-8.40e-01
4076	6.98e+00	-8.40e-01
4077	6.98e+00	-8.40e-01
4078	7.02e+00	-8.40e-01
4079	7.02e+00	-8.40e-01
4080	6.98e+00	-8.40e-01
4081	7.02e+00	-8.40e-01
4082	7.02e+00	-8.40e-01
4083	7.02e+00	-8.40e-01
4084	6.98e+00	-8.40e-01
4085	7.02e+00	-8.40e-01
4086	7.02e+00	-8.40e-01
4087	7.02e+00	-8.40e-01
4088	6.98e+00	-8.40e-01
4089	7.02e+00	-8.40e-01
4090	7.02e+00	-8.40e-01
4091	7.02e+00	-8.40e-01
4092	7.02e+00	-8.40e-01
4093	7.02e+00	-8.40e-01
4094	7.02e+00	-8.40e-01
4095	7.02e+00	-8.40e-01
4096	7.02e+00	-8.40e-01
4097	6.98e+00	-8.40e-01
4098	7.02e+00	-8.40e-01
4099	6.98e+00	-8.40e-01
4100	7.02e+00	-8.40e-01
4101	7.02e+00	-8.40e-01
4102	7.02e+00	-8.40e-01
4103	6.98e+00	-8.40e-01
4104	6.98e+00	-8.40e-01
4105	7.02e+00	-8.40e-01
4106	6.98e+00	-8.40e-01
4107	7.02e+00	-8.40e-01
4108	7.02e+00	-8.40e-01
4109	7.02e+00	-8.40e-01
4110	6.98e+00	-8.40e-01
4111	7.02e+00	-8.40e-01
4112	6.98e+00	-8.40e-01
4113	7.02e+00	-8.40e-01
4114	7.02e+00	-8.40e-01
4115	6.98e+00	-8.40e-01
4116	6.98e+00	-8.40e-01
4117	6.98e+00	-8.40e-01
4118	7.02e+00	-8.40e-01
4119	6.98e+00	-8.40e-01
4120	6.98e+00	-8.40e-01
4121	6.98e+00	-8.40e-01
4122	6.98e+00	-8.40e-01
4123	6.98e+00	-8.40e-01
4124	6.98e+00	-8.40e-01
4125	6.98e+00	-8.40e-01
4126	6.98e+00	-8.40e-01
4127	7.02e+00	-8.40e-01
4128	7.02e+00	-8.40e-01
4129	6.98e+00	-8.40e-01
4130	6.98e+00	-8.40e-01
4131	6.98e+00	-8.40e-01
4132	7.02e+00	-8.40e-01
4133	6.98e+00	-8.40e-01
4134	6.98e+00	-8.40e-01
4135	6.98e+00	-8.40e-01
4136	7.02e+00	-8.40e-01
4137	7.02e+00	-8.40e-01
4138	6.98e+00	-8.40e-01
4139	6.98e+00	-8.40e-01
4140	6.98e+00	-8.40e-01
4141	6.98e+00	-8.40e-01
4142	6.98e+00	-8.40e-01
4143	6.98e+00	-8.40e-01
4144	6.98e+00	-8.40e-01
4145	6.98e+00	-8.40e-01
4146	7.02e+00	-8.40e-01
4147	7.02e+00	-8.40e-01
4148	6.98e+00	-8.40e-01
4149	7.02e+00	-8.40e-01
4150	7.02e+00	-8.40e-01
4151	6.98e+00	-8.40e-01
4152	6.98e+00	-8.40e-01
4153	7.02e+00	-8.40e-01
4154	6.98e+00	-8.40e-01
4155	7.02e+00	-8.40e-01
4156	6.98e+00	-8.40e-01
4157	6.98e+00	-8.40e-01
4158	7.02e+00	-8.40e-01
4159	6.98e+00	-8.40e-01
4160	7.02e+00	-8.40e-01
4161	6.98e+00	-8.40e-01
4162	7.02e+00	-8.48e-01
4163	7.02e+00	-8.40e-01
4164	6.98e+00	-8.40e-01
4165	6.98e+00	-8.40e-01
4166	6.98e+00	-8.48e-01
4167	6.98e+00	-8.48e-01
4168	6.98e+00	-8.48e-01
4169	7.02e+00	-8.48e-01
4170	6.98e+00	-8.40e-01
4171	7.02e+00	-8.48e-01
4172	6.98e+00	-8.48e-01
4173	7.02e+00	-8.40e-01
4174	7.02e+00	-8.48e-01
4175	7.02e+00	-8.48e-01
4176	7.02e+00	-8.40e-01
4177	6.98e+00	-8.48e-01
4178	6.98e+00	-8.40e-01
4179	6.98e+00	-8.40e-01
4180	6.98e+00	-8.40e-01
4181	6.98e+00	-8.40e-01
4182	6.98e+00	-8.40e-01
4183	7.02e+00	-8.40e-01
4184	7.02e+00	-8.40e-01
4185	6.98e+00	-8.40e-01
4186	7.02e+00	-8.40e-01
4187	7.02e+00	-8.40e-01
4188	6.98e+00	-8.40e-01
4189	7.02e+00	-8.40e-01
4190	6.98e+00	-8.40e-01
4191	7.02e+00	-8.40e-01
4192	6.98e+00	-8.40e-01
4193	7.02e+00	-8.40e-01
4194	7.02e+00	-8.40e-01
4195	7.02e+00	-8.40e-01
4196	6.98e+00	-8.40e-01
4197	6.98e+00	-8.40e-01
4198	7.02e+00	-8.40e-01
4199	7.02e+00	-8.40e-01
4200	7.02e+00	-8.40e-01
4201	7.02e+00	-8.40e-01
4202	7.02e+00	-8.40e-01
4203	7.02e+00	-8.40e-01
4204	7.02e+00	-8.40e-01
4205	7.02e+00	-8.40e-01
4206	6.98e+00	-8.40e-01
4207	7.02e+00	-8.40e-01
4208	7.02e+00	-8.40e-01
4209	6.98e+00	-8.40e-01
4210	7.02e+00	-8.40e-01
4211	6.98e+00	-8.40e-01
4212	7.02e+00	-8.40e-01
4213	6.98e+00	-8.40e-01
4214	6.98e+00	-8.40e-01
4215	6.98e+00	-8.40e-01
4216	7.02e+00	-8.40e-01
4217	7.02e+00	-8.40e-01
4218	7.02e+00	-8.40e-01
4219	6.98e+00	-8.40e-01
4220	7.02e+00	-8.40e-01
4221	7.02e+00	-8.40e-01
4222	6.98e+00	-8.40e-01
4223	6.98e+00	-8.40e-01
4224	7.02e+00	-8.40e-01
4225	6.98e+00	-8.40e-01
4226	7.02e+00	-8.40e-01
4227	6.98e+00	-8.40e-01
4228	7.02e+00	-8.40e-01
4229	7.02e+00	-8.40e-01
4230	6.98e+00	-8.40e-01
4231	7.02e+00	-8.40e-01
4232	7.02e+00	-8.40e-01
4233	6.98e+00	-8.40e-01
4234	6.98e+00	-8.40e-01
4235	7.02e+00	-8.40e-01
4236	7.02e+00	-8.40e-01
4237	6.98e+00	-8.40e-01
4238	7.02e+00	-8.40e-01
4239	7.02e+00	-8.40e-01
4240	6.98e+00	-8.40e-01
4241	6.98e+00	-8.40e-01
4242	7.02e+00	-8.40e-01
4243	7.02e+00	-8.40e-01
4244	7.02e+00	-8.40e-01
4245	6.98e+00	-8.40e-01
4246	6.98e+00	-8.40e-01
4247	6.98e+00	-8.40e-01
4248	6.98e+00	-8.40e-01
4249	7.02e+00	-8.40e-01
4250	6.98e+00	-8.40e-01
4251	7.02e+00	-8.48e-01
4252	6.98e+00	-8.48e-01
4253	7.02e+00	-8.40e-01
4254	6.98e+00	-8.48e-01
4255	6.98e+00	-8.48e-01
4256	6.98e+00	-8.48e-01
4257	7.02e+00	-8.48e-01
4258	7.02e+00	-8.48e-01
4259	6.98e+00	-8.48e-01
4260	6.98e+00	-8.48e-01
4261	7.02e+00	-8.48e-01
4262	7.02e+00	-8.48e-01
4263	6.98e+00	-8.48e-01
4264	7.02e+00	-8.48e-01
4265	6.98e+00	-8.48e-01
4266	7.02e+00	-8.48e-01
4267	6.98e+00	-8.48e-01
4268	6.98e+00	-8.48e-01
4269	7.02e+00	-8.48e-01
4270	6.98e+00	-8.48e-01
4271	7.02e+00	-8.48e-01
4272	7.02e+00	-8.48e-01
4273	7.02e+00	-8.48e-01
4274	6.98e+00	-8.48e-01
4275	7.02e+00	-8.48e-01
4276	7.02e+00	-8.48e-01
4277	7.02e+00	-8.48e-01
4278	7.02e+00	-8.48e-01
4279	7.02e+00	-8.48e-01
4280	7.02e+00	-8.48e-01
4281	6.98e+00	-8.48e-01
4282	7.02e+00	-8.48e-01
4283	7.02e+00	-8.48e-01
4284	6.98e+00	-8.48e-01
4285	6.98e+00	-8.48e-01
4286	7.02e+00	-8.48e-01
4287	7.02e+00	-8.48e-01
4288	7.02e+00	-8.48e-01
4289	6.98e+00	-8.48e-01
4290	6.98e+00	-8.48e-01
4291	7.02e+00	-8.48e-01
4292	6.98e+00	-8.48e-01
4293	6.98e+00	-8.48e-01
4294	6.98e+00	-8.48e-01
4295	6.98e+00	-8.48e-01
4296	7.02e+00	-8.48e-01
4297	6.98e+00	-8.48e-01
4298	7.02e+00	-8.48e-01
4299	6.98e+00	-8.48e-01
4300	7.02e+00	-8.48e-01
4301	7.02e+00	-8.48e-01
4302	7.02e+00	-8.48e-01
4303	7.02e+00	-8.48e-01
4304	6.98e+00	-8.48e-01
4305	6.98e+00	-8.48e-01
4306	7.02e+00	-8.48e-01
4307	6.98e+00	-8.48e-01
4308	7.02e+00	-8.48e-01
4309	6.98e+00	-8.48e-01
4310	7.02e+00	-8.48e-01
4311	7.02e+00	-8.48e-01
4312	7.02e+00	-8.48e-01
4313	7.02e+00	-8.48e-01
4314	6.98e+00	-8.48e-01
4315	7.02e+00	-8.48e-01
4316	7.02e+00	-8.48e-01
4317	7.02e+00	-8.48e-01
4318	6.98e+00	-8.48e-01
4319	6.98e+00	-8.48e-01
4320	6.98e+00	-8.48e-01
4321	7.02e+00	-8.48e-01
4322	6.98e+00	-8.48e-01
4323	7.02e+00	-8.48e-01
4324	6.98e+00	-8.48e-01
4325	6.98e+00	-8.48e-01
4326	7.02e+00	-8.48e-01
4327	7.02e+00	-8.48e-01
4328	7.02e+00	-8.48e-01
4329	6.98e+00	-8.48e-01
4330	7.02e+00	-8.48e-01
4331	7.02e+00	-8.48e-01
4332	6.98e+00	-8.48e-01
4333	6.98e+00	-8.48e-01
4334	6.98e+00	-8.48e-01
4335	7.02e+00	-8.48e-01
4336	6.98e+00	-8.48e-01
4337	6.98e+00	-8.48e-01
4338	6.98e+00	-8.48e-01
4339	6.98e+00	-8.48e-01
4340	6.98e+00	-8.48e-01
4341	6.98e+00	-8.48e-01
4342	6.98e+00	-8.48e-01
4343	6.98e+00	-8.48e-01
4344	7.02e+00	-8.48e-01
4345	6.98e+00	-8.48e-01
4346	6.98e+00	-8.48e-01
4347	7.02e+00	-8.56e-01
4348	6.98e+00	-8.56e-01
4349	6.98e+00	-8.48e-01
4350	6.98e+00	-8.48e-01
4351	7.02e+00	-8.48e-01
4352	6.98e+00	-8.48e-01
4353	6.98e+00	-8.48e-01
4354	6.98e+00	-8.56e-01
4355	6.98e+00	-8.48e-01
4356	6.98e+00	-8.56e-01
4357	6.98e+00	-8.48e-01
4358	7.02e+00	-8.56e-01
4359	6.98e+00	-8.56e-01
4360	6.98e+00	-8.56e-01
4361	7.02e+00	-8.56e-01
4362	7.02e+00	-8.56e-01
4363	6.98e+00	-8.56e-01
4364	7.02e+00	-8.56e-01
4365	7.02e+00	-8.56e-01
4366	7.02e+00	-8.56e-01
4367	7.02e+00	-8.56e-01
4368	7.02e+00	-8.56e-01
4369	6.98e+00	-8.56e-01
4370	7.02e+00	-8.56e-01
4371	7.02e+00	-8.56e-01
4372	7.02e+00	-8.56e-01
4373	7.02e+00	-8.56e-01
4374	6.98e+00	-8.56e-01
4375	7.02e+00	-8.56e-01
4376	7.02e+00	-8.56e-01
4377	7.02e+00	-8.56e-01
4378	6.98e+00	-8.56e-01
4379	7.02e+00	-8.56e-01
4380	6.98e+00	-8.56e-01
4381	6.98e+00	-8.56e-01
4382	6.98e+00	-8.56e-01
4383	6.98e+00	-8.56e-01
4384	6.98e+00	-8.56e-01
4385	7.02e+00	-8.56e-01
4386	7.02e+00	-8.56e-01
4387	7.02e+00	-8.56e-01
4388	7.02e+00	-8.56e-01
4389	6.98e+00	-8.56e-01
4390	7.02e+00	-8.56e-01
4391	7.02e+00	-8.56e-01
4392	7.02e+00	-8.56e-01
4393	7.02e+00	-8.56e-01
4394	6.98e+00	-8.56e-01
4395	7.02e+00	-8.56e-01
4396	7.02e+00	-8.56e-01
4397	7.02e+00	-8.56e-01
4398	7.02e+00	-8.56e-01
4399	7.02e+00	-8.56e-01
4400	6.98e+00	-8.56e-01
4401	7.02e+00	-8.56e-01
4402	6.98e+00	-8.56e-01
4403	6.98e+00	-8.56e-01
4404	7.02e+00	-8.56e-01
4405	7.02e+00	-8.56e-01
4406	6.98e+00	-8.56e-01
4407	6.98e+00	-8.56e-01
4408	6.98e+00	-8.56e-01
4409	7.02e+00	-8.56e-01
4410	6.98e+00	-8.56e-01
4411	6.98e+00	-8.56e-01
4412	7.02e+00	-8.56e-01
4413	7.02e+00	-8.56e-01
4414	6.98e+00	-8.56e-01
4415	7.02e+00	-8.48e-01
4416	7.02e+00	-8.48e-01
4417	6.98e+00	-8.48e-01
4418	6.98e+00	-8.48e-01
4419	7.02e+00	-8.48e-01
4420	7.02e+00	-8.48e-01
4421	7.02e+00	-8.48e-01
4422	7.02e+00	-8.48e-01
4423	6.98e+00	-8.48e-01
4424	6.98e+00	-8.48e-01
4425	7.02e+00	-8.48e-01
4426	7.02e+00	-8.48e-01
4427	6.98e+00	-8.48e-01
4428	6.98e+00	-8.48e-01
4429	6.98e+00	-8.48e-01
4430	7.02e+00	-8.48e-01
4431	6.98e+00	-8.48e-01
4432	7.02e+00	-8.48e-01
4433	7.02e+00	-8.48e-01
4434	6.98e+00	-8.48e-01
4435	6.98e+00	-8.48e-01
4436	7.02e+00	-8.48e-01
4437	7.02e+00	-8.48e-01
4438	7.02e+00	-8.48e-01
4439	7.02e+00	-8.48e-01
4440	6.98e+00	-8.48e-01
4441	7.02e+00	-8.48e-01
4442	7.02e+00	-8.48e-01
4443	6.98e+00	-8.48e-01
4444	7.02e+00	-8.48e-01
4445	6.98e+00	-8.48e-01
4446	6.98e+00	-8.48e-01
4447	7.02e+00	-8.48e-01
4448	7.02e+00	-8.48e-01
4449	6.98e+00	-8.48e-01
4450	6.98e+00	-8.48e-01
4451	7.02e+00	-8.48e-01
4452	6.98e+00	-8.48e-01
4453	6.98e+00	-8.48e-01
4454	7.02e+00	-8.48e-01
4455	6.98e+00	-8.48e-01
4456	7.02e+00	-8.48e-01
4457	7.02e+00	-8.48e-01
4458	6.98e+00	-8.48e-01
4459	7.02e+00	-8.48e-01
4460	6.98e+00	-8.48e-01
4461	7.02e+00	-8.48e-01
4462	7.02e+00	-8.48e-01
4463	6.98e+00	-8.48e-01
4464	6.98e+00	-8.40e-01
4465	7.02e+00	-8.48e-01
4466	6.98e+00	-8.40e-01
4467	7.02e+00	-8.40e-01
4468	6.98e+00	-8.40e-01
4469	6.98e+00	-8.40e-01
4470	6.98e+00	-8.40e-01
4471	7.02e+00	-8.40e-01
4472	7.02e+00	-8.40e-01
4473	7.02e+00	-8.40e-01
4474	6.98e+00	-8.40e-01
4475	6.98e+00	-8.40e-01
4476	6.98e+00	-8.40e-01
4477	7.02e+00	-8.40e-01
4478	7.02e+00	-8.48e-01
4479	7.02e+00	-8.40e-01
4480	6.98e+00	-8.40e-01
4481	6.98e+00	-8.40e-01
4482	6.98e+00	-8.40e-01
4483	6.98e+00	-8.40e-01
4484	6.98e+00	-8.40e-01
4485	6.98e+00	-8.40e-01
4486	6.98e+00	-8.48e-01
4487	7.02e+00	-8.48e-01
4488	6.98e+00	-8.40e-01
4489	6.98e+00	-8.48e-01
4490	6.98e+00	-8.40e-01
4491	6.98e+00	-8.48e-01
4492	6.98e+00	-8.40e-01
4493	6.98e+00	-8.40e-01
4494	6.98e+00	-8.40e-01
4495	6.98e+00	-8.40e-01
4496	6.98e+00	-8.40e-01
4497	7.02e+00	-8.40e-01
4498	7.02e+00	-8.40e-01
4499	6.98e+00	-8.40e-01
4500	7.02e+00	-8.40e-01
4501	7.02e+00	-8.40e-01
4502	6.98e+00	-8.40e-01
4503	6.98e+00	-8.40e-01
4504	6.98e+00	-8.40e-01
4505	7.02e+00	-8.40e-01
4506	6.98e+00	-8.40e-01
4507	7.02e+00	-8.40e-01
4508	6.98e+00	-8.40e-01
4509	7.02e+00	-8.40e-01
4510	6.98e+00	-8.40e-01
4511	7.02e+00	-8.40e-01
4512	7.02e+00	-8.40e-01
4513	6.98e+00	-8.40e-01
4514	7.02e+00	-8.40e-01
4515	6.98e+00	-8.40e-01
4516	7.02e+00	-8.40e-01
4517	7.02e+00	-8.40e-01
4518	7.02e+00	-8.40e-01
4519	6.98e+00	-8.40e-01
4520	7.02e+00	-8.40e-01
4521	6.98e+00	-8.40e-01
4522	7.02e+00	-8.40e-01
4523	6.98e+00	-8.40e-01
4524	7.02e+00	-8.40e-01
4525	7.02e+00	-8.40e-01
4526	7.02e+00	-8.40e-01
4527	7.02e+00	-8.40e-01
4528	7.02e+00	-8.40e-01
4529	7.02e+00	-8.40e-01
4530	6.98e+00	-8.40e-01
4531	7.02e+00	-8.40e-01
4532	7.02e+00	-8.40e-01
4533	7.02e+00	-8.40e-01
4534	7.02e+00	-8.40e-01
4535	6.98e+00	-8.40e-01
4536	6.98e+00	-8.40e-01
4537	7.02e+00	-8.40e-01
4538	7.02e+00	-8.40e-01
4539	6.98e+00	-8.40e-01
4540	6.98e+00	-8.40e-01
4541	6.98e+00	-8.40e-01
4542	6.98e+00	-8.40e-01
4543	7.02e+00	-8.40e-01
4544	6.98e+00	-8.40e-01
4545	7.02e+00	-8.40e-01
4546	6.98e+00	-8.40e-01
4547	6.98e+00	-8.40e-01
4548	7.02e+00	-8.40e-01
4549	6.98e+00	-8.40e-01
4550	7.02e+00	-8.40e-01
4551	7.02e+00	-8.40e-01
4552	6.98e+00	-8.40e-01
4553	6.98e+00	-8.40e-01
4554	7.02e+00	-8.40e-01
4555	6.98e+00	-8.40e-01
4556	7.02e+00	-8.40e-01
4557	6.98e+00	-8.40e-01
4558	6.98e+00	-8.40e-01
4559	6.98e+00	-8.40e-01
4560	6.98e+00	-8.40e-01
4561	7.02e+00	-8.40e-01
4562	6.98e+00	-8.40e-01
4563	6.98e+00	-8.40e-01
4564	6.98e+00	-8.40e-01
4565	6.98e+00	-8.40e-01
4566	6.98e+00	-8.40e-01
4567	6.98e+00	-8.40e-01
4568	6.98e+00	-8.40e-01
4569	7.02e+00	-8.40e-01
4570	6.98e+00	-8.40e-01
4571	7.02e+00	-8.40e-01
4572	6.98e+00	-8.40e-01
4573	7.02e+00	-8.40e-01
4574	7.02e+00	-8.40e-01
4575	6.98e+00	-8.40e-01
4576	6.98e+00	-8.40e-01
4577	6.98e+00	-8.40e-01
4578	7.02e+00	-8.40e-01
4579	7.02e+00	-8.40e-01
4580	6.98e+00	-8.40e-01
4581	6.98e+00	-8.40e-01
4582	6.98e+00	-8.40e-01
4583	7.02e+00	-8.40e-01
4584	6.98e+00	-8.40e-01
4585	7.02e+00	-8.40e-01
4586	7.02e+00	-8.40e-01
4587	6.98e+00	-8.40e-01
4588	6.98e+00	-8.40e-01
4589	6.98e+00	-8.40e-01
4590	7.02e+00	-8.40e-01
4591	7.02e+00	-8.40e-01
4592	6.98e+00	-8.40e-01
4593	7.02e+00	-8.40e-01
4594	7.02e+00	-8.40e-01
4595	7.02e+00	-8.40e-01
4596	6.98e+00	-8.40e-01
4597	7.02e+00	-8.40e-01
4598	7.02e+00	-8.40e-01
4599	6.98e+00	-8.40e-01
4600	6.98e+00	-8.40e-01
4601	6.98e+00	-8.40e-01
4602	7.02e+00	-8.40e-01
4603	6.98e+00	-8.40e-01
4604	7.02e+00	-8.40e-01
4605	6.98e+00	-8.40e-01
4606	6.98e+00	-8.40e-01
4607	7.02e+00	-8.40e-01
4608	6.98e+00	-8.40e-01
4609	6.98e+00	-8.40e-01
4610	6.98e+00	-8.40e-01
4611	6.98e+00	-8.40e-01
4612	7.02e+00	-8.40e-01
4613	6.98e+00	-8.40e-01
4614	6.98e+00	-8.40e-01
4615	7.02e+00	-8.40e-01
4616	6.98e+00	-8.40e-01
4617	6.98e+00	-8.40e-01
4618	7.02e+00	-8.40e-01
4619	6.98e+00	-8.40e-01
4620	6.98e+00	-8.40e-01
4621	7.02e+00	-8.40e-01
4622	7.02e+00	-8.40e-01
4623	6.98e+00	-8.40e-01
4624	6.98e+00	-8.40e-01
4625	6.98e+00	-8.40e-01
4626	7.02e+00	-8.40e-01
4627	6.98e+00	-8.40e-01
4628	7.02e+00	-8.40e-01
4629	6.98e+00	-8.40e-01
4630	6.98e+00	-8.40e-01
4631	6.98e+00	-8.40e-01
4632	6.98e+00	-8.40e-01
4633	7.02e+00	-8.40e-01
4634	6.98e+00	-8.40e-01
4635	6.98e+00	-8.40e-01
4636	6.98e+00	-8.40e-01
4637	7.02e+00	-8.40e-01
4638	7.02e+00	-8.40e-01
4639	6.98e+00	-8.40e-01
4640	6.98e+00	-8.40e-01
4641	6.98e+00	-8.40e-01
4642	6.98e+00	-8.40e-01
4643	6.98e+00	-8.40e-01
4644	6.98e+00	-8.40e-01
4645	6.98e+00	-8.40e-01
4646	7.02e+00	-8.40e-01
4647	6.98e+00	-8.40e-01
4648	6.98e+00	-8.40e-01
4649	6.98e+00	-8.40e-01
4650	6.98e+00	-8.40e-01
4651	6.98e+00	-8.48e-01
4652	6.98e+00	-8.40e-01
4653	6.98e+00	-8.48e-01
4654	7.02e+00	-8.48e-01
4655	7.02e+00	-8.40e-01
4656	6.98e+00	-8.48e-01
4657	6.98e+00	-8.48e-01
4658	6.98e+00	-8.48e-01
4659	6.98e+00	-8.48e-01
4660	6.98e+00	-8.48e-01
4661	7.02e+00	-8.48e-01
4662	6.98e+00	-8.48e-01
4663	6.98e+00	-8.48e-01
4664	6.98e+00	-8.48e-01
4665	6.98e+00	-8.48e-01
4666	6.98e+00	-8.48e-01
4667	6.98e+00	-8.48e-01
4668	7.02e+00	-8.48e-01
4669	7.02e+00	-8.48e-01
4670	6.98e+00	-8.48e-01
4671	6.98e+00	-8.48e-01
4672	6.98e+00	-8.48e-01
4673	6.98e+00	-8.48e-01
4674	6.98e+00	-8.48e-01
4675	6.98e+00	-8.48e-01
4676	6.98e+00	-8.48e-01
4677	7.02e+00	-8.48e-01
4678	7.02e+00	-8.48e-01
4679	6.98e+00	-8.48e-01
4680	6.98e+00	-8.48e-01
4681	7.02e+00	-8.48e-01
4682	6.98e+00	-8.48e-01
4683	6.98e+00	-8.48e-01
4684	7.02e+00	-8.48e-01
4685	7.02e+00	-8.48e-01
4686	6.98e+00	-8.48e-01
4687	7.02e+00	-8.48e-01
4688	6.98e+00	-8.48e-01
4689	6.98e+00	-8.48e-01
4690	6.98e+00	-8.48e-01
4691	7.02e+00	-8.48e-01
4692	6.98e+00	-8.48e-01
4693	6.98e+00	-8.48e-01
4694	6.98e+00	-8.48e-01
4695	6.98e+00	-8.48e-01
4696	6.98e+00	-8.48e-01
4697	7.02e+00	-8.48e-01
4698	6.98e+00	-8.40e-01
4699	6.98e+00	-8.48e-01
4700	6.98e+00	-8.48e-01
4701	6.98e+00	-8.48e-01
4702	7.02e+00	-8.48e-01
4703	6.98e+00	-8.48e-01
4704	6.98e+00	-8.48e-01
4705	6.98e+00	-8.48e-01
4706	6.98e+00	-8.48e-01
4707	7.02e+00	-8.48e-01
4708	7.02e+00	-8.48e-01
4709	6.98e+00	-8.40e-01
4710	6.98e+00	-8.48e-01
4711	6.98e+00	-8.48e-01
4712	7.02e+00	-8.48e-01
4713	6.98e+00	-8.48e-01
4714	6.98e+00	-8.48e-01
4715	6.98e+00	-8.48e-01
4716	6.98e+00	-8.48e-01
4717	6.98e+00	-8.48e-01
4718	6.98e+00	-8.48e-01
4719	6.98e+00	-8.48e-01
4720	6.98e+00	-8.48e-01
4721	6.98e+00	-8.48e-01
4722	6.98e+00	-8.48e-01
4723	7.02e+00	-8.48e-01
4724	6.98e+00	-8.48e-01
4725	7.02e+00	-8.48e-01
4726	6.98e+00	-8.48e-01
4727	6.98e+00	-8.48e-01
4728	6.98e+00	-8.48e-01
4729	6.98e+00	-8.48e-01
4730	6.98e+00	-8.48e-01
4731	6.98e+00	-8.48e-01
4732	7.02e+00	-8.48e-01
4733	6.98e+00	-8.48e-01
4734	6.98e+00	-8.48e-01
4735	6.98e+00	-8.48e-01
4736	6.98e+00	-8.48e-01
4737	6.98e+00	-8.48e-01
4738	6.98e+00	-8.48e-01
4739	6.98e+00	-8.48e-01
4740	7.02e+00	-8.48e-01
4741	6.98e+00	-8.48e-01
4742	6.98e+00	-8.48e-01
4743	7.02e+00	-8.48e-01
4744	6.98e+00	-8.48e-01
4745	7.02e+00	-8.48e-01
4746	7.02e+00	-8.48e-01
4747	6.98e+00	-8.48e-01
4748	7.02e+00	-8.48e-01
4749	7.02e+00	-8.48e-01
4750	7.02e+00	-8.48e-01
4751	6.98e+00	-8.48e-01
4752	7.02e+00	-8.48e-01
4753	7.02e+00	-8.48e-01
4754	6.98e+00	-8.48e-01
4755	7.02e+00	-8.48e-01
4756	7.02e+00	-8.48e-01
4757	6.98e+00	-8.48e-01
4758	6.98e+00	-8.48e-01
4759	6.98e+00	-8.48e-01
4760	7.02e+00	-8.48e-01
4761	7.02e+00	-8.48e-01
4762	6.98e+00	-8.48e-01
4763	7.02e+00	-8.48e-01
4764	6.98e+00	-8.48e-01
4765	7.02e+00	-8.48e-01
4766	6.98e+00	-8.48e-01
4767	6.98e+00	-8.48e-01
4768	6.98e+00	-8.48e-01
4769	6.98e+00	-8.48e-01
4770	6.98e+00	-8.48e-01
4771	6.98e+00	-8.48e-01
4772	6.98e+00	-8.48e-01
4773	7.02e+00	-8.48e-01
4774	6.98e+00	-8.48e-01
4775	6.98e+00	-8.48e-01
4776	7.02e+00	-8.48e-01
4777	6.98e+00	-8.48e-01
4778	6.98e+00	-8.48e-01
4779	7.02e+00	-8.48e-01
